id,smoking
161254,0.81
161255,0.18
161256,0.08
161257,0.08
161258,0.77
161259,0.57
161260,0.57
161261,0.37
161262,0.05
161263,0.79
161264,0.61
161265,0.38
161266,0.56
161267,0.04
161268,0.74
161269,0.28
161270,0.92
161271,0.05
161272,0.49
161273,0.43
161274,0.32
161275,0.17
161276,0.44
161277,0.6
161278,0.53
161279,0.11
161280,0.1
161281,0.21
161282,0.75
161283,0.47
161284,0.84
161285,0.28
161286,0.21
161287,0.19
161288,0.41
161289,0.53
161290,0.86
161291,0.19
161292,0.7
161293,0.4
161294,0.12
161295,0.5
161296,0.09
161297,0.69
161298,0.07
161299,0.15
161300,0.13
161301,0.09
161302,0.25
161303,0.45
161304,0.48
161305,0.13
161306,0.25
161307,0.92
161308,0.06
161309,0.12
161310,0.52
161311,0.41
161312,0.68
161313,0.7
161314,0.75
161315,0.11
161316,0.7
161317,0.53
161318,0.36
161319,0.14
161320,0.08
161321,0.47
161322,0.55
161323,0.04
161324,0.7
161325,0.54
161326,0.62
161327,0.74
161328,0.09
161329,0.46
161330,0.41
161331,0.19
161332,0.73
161333,0.14
161334,0.71
161335,0.43
161336,0.16
161337,0.47
161338,0.75
161339,0.76
161340,0.65
161341,0.78
161342,0.36
161343,0.76
161344,0.67
161345,0.32
161346,0.07
161347,0.73
161348,0.53
161349,0.57
161350,0.61
161351,0.11
161352,0.46
161353,0.82
161354,0.52
161355,0.53
161356,0.59
161357,0.16
161358,0.14
161359,0.69
161360,0.74
161361,0.37
161362,0.71
161363,0.21
161364,0.69
161365,0.86
161366,0.29
161367,0.09
161368,0.72
161369,0.1
161370,0.35
161371,0.51
161372,0.16
161373,0.2
161374,0.06
161375,0.51
161376,0.1
161377,0.48
161378,0.35
161379,0.5
161380,0.63
161381,0.55
161382,0.61
161383,0.12
161384,0.21
161385,0.92
161386,0.09
161387,0.69
161388,0.04
161389,0.0
161390,0.51
161391,0.84
161392,0.92
161393,0.19
161394,0.04
161395,0.36
161396,0.83
161397,0.55
161398,0.22
161399,0.03
161400,0.41
161401,0.4
161402,0.74
161403,0.71
161404,0.18
161405,0.89
161406,0.05
161407,0.58
161408,0.45
161409,0.44
161410,0.26
161411,0.63
161412,0.3
161413,0.38
161414,0.67
161415,0.35
161416,0.39
161417,0.5
161418,0.93
161419,0.9
161420,0.4
161421,0.45
161422,0.79
161423,0.11
161424,0.92
161425,0.28
161426,0.49
161427,0.05
161428,0.44
161429,0.56
161430,0.27
161431,0.61
161432,0.55
161433,0.76
161434,0.43
161435,0.24
161436,0.65
161437,0.21
161438,0.12
161439,0.5
161440,0.41
161441,0.68
161442,0.53
161443,0.51
161444,0.06
161445,0.38
161446,0.68
161447,0.68
161448,0.72
161449,0.07
161450,0.07
161451,0.7
161452,0.12
161453,0.41
161454,0.7
161455,0.12
161456,0.42
161457,0.85
161458,0.19
161459,0.36
161460,0.72
161461,0.41
161462,0.09
161463,0.07
161464,0.3
161465,0.09
161466,0.43
161467,0.68
161468,0.26
161469,0.1
161470,0.04
161471,0.54
161472,0.32
161473,0.62
161474,0.93
161475,0.38
161476,0.53
161477,0.06
161478,0.21
161479,0.07
161480,0.06
161481,0.12
161482,0.52
161483,0.7
161484,0.53
161485,0.01
161486,0.43
161487,0.34
161488,0.61
161489,0.6
161490,0.5
161491,0.34
161492,0.39
161493,0.94
161494,0.35
161495,0.06
161496,0.16
161497,0.14
161498,0.29
161499,0.37
161500,0.76
161501,0.12
161502,0.37
161503,0.12
161504,0.07
161505,0.48
161506,0.14
161507,0.45
161508,0.2
161509,0.72
161510,0.24
161511,0.46
161512,0.07
161513,0.69
161514,0.48
161515,0.68
161516,0.18
161517,0.06
161518,0.42
161519,0.67
161520,0.53
161521,0.21
161522,0.75
161523,0.58
161524,0.22
161525,0.33
161526,0.6
161527,0.23
161528,0.35
161529,0.43
161530,0.66
161531,0.16
161532,0.24
161533,0.53
161534,0.58
161535,0.36
161536,0.97
161537,0.7
161538,0.72
161539,0.65
161540,0.11
161541,0.06
161542,0.2
161543,0.62
161544,0.4
161545,0.18
161546,0.6
161547,0.5
161548,0.24
161549,0.7
161550,0.47
161551,0.65
161552,0.42
161553,0.16
161554,0.95
161555,0.11
161556,0.49
161557,0.94
161558,0.86
161559,0.63
161560,0.38
161561,0.06
161562,0.55
161563,0.16
161564,0.07
161565,0.6
161566,0.63
161567,0.04
161568,0.86
161569,0.46
161570,0.15
161571,0.95
161572,0.78
161573,0.61
161574,0.74
161575,0.11
161576,0.15
161577,0.49
161578,0.61
161579,0.14
161580,0.44
161581,0.48
161582,0.72
161583,0.29
161584,0.85
161585,0.21
161586,0.68
161587,0.1
161588,0.47
161589,0.54
161590,0.48
161591,0.11
161592,0.77
161593,0.65
161594,0.51
161595,0.19
161596,0.08
161597,0.81
161598,0.21
161599,0.29
161600,0.78
161601,0.54
161602,0.79
161603,0.58
161604,0.29
161605,0.75
161606,0.21
161607,0.19
161608,0.16
161609,0.28
161610,0.06
161611,0.09
161612,0.42
161613,0.89
161614,0.53
161615,0.55
161616,0.59
161617,0.96
161618,0.05
161619,0.63
161620,0.02
161621,0.11
161622,0.26
161623,0.47
161624,0.72
161625,0.16
161626,0.44
161627,0.23
161628,0.91
161629,0.15
161630,0.07
161631,0.59
161632,0.54
161633,0.12
161634,0.14
161635,0.73
161636,0.49
161637,0.99
161638,0.88
161639,0.3
161640,0.64
161641,0.78
161642,0.68
161643,0.66
161644,0.71
161645,0.82
161646,0.59
161647,0.66
161648,0.07
161649,0.86
161650,0.68
161651,0.79
161652,0.77
161653,0.65
161654,0.4
161655,0.04
161656,0.07
161657,0.04
161658,0.17
161659,0.4
161660,0.49
161661,0.19
161662,0.4
161663,0.05
161664,0.52
161665,0.41
161666,0.61
161667,0.24
161668,0.56
161669,0.12
161670,0.41
161671,0.19
161672,0.48
161673,0.15
161674,0.08
161675,0.54
161676,0.72
161677,0.75
161678,0.58
161679,0.39
161680,0.47
161681,0.12
161682,0.65
161683,0.17
161684,0.16
161685,0.86
161686,0.84
161687,0.07
161688,0.25
161689,0.07
161690,0.5
161691,0.07
161692,0.12
161693,0.54
161694,0.24
161695,0.18
161696,0.38
161697,0.59
161698,0.67
161699,0.03
161700,0.52
161701,0.44
161702,0.4
161703,0.1
161704,0.9
161705,0.42
161706,0.11
161707,0.09
161708,0.59
161709,0.55
161710,0.33
161711,0.72
161712,0.43
161713,0.58
161714,0.25
161715,0.56
161716,0.62
161717,0.09
161718,0.06
161719,0.22
161720,0.68
161721,0.13
161722,0.36
161723,0.13
161724,0.15
161725,0.38
161726,0.61
161727,0.69
161728,0.67
161729,0.01
161730,0.1
161731,0.72
161732,0.51
161733,0.46
161734,0.83
161735,0.81
161736,0.72
161737,0.06
161738,0.49
161739,0.4
161740,0.65
161741,0.37
161742,0.09
161743,0.56
161744,0.71
161745,0.08
161746,0.77
161747,0.77
161748,0.24
161749,0.73
161750,0.52
161751,0.56
161752,0.06
161753,0.59
161754,0.47
161755,0.74
161756,0.54
161757,0.24
161758,0.57
161759,0.36
161760,0.19
161761,0.51
161762,0.11
161763,0.51
161764,0.6
161765,0.19
161766,0.19
161767,0.66
161768,0.14
161769,0.19
161770,0.02
161771,0.41
161772,0.07
161773,0.09
161774,0.29
161775,0.6
161776,0.83
161777,0.62
161778,0.76
161779,0.21
161780,0.47
161781,0.39
161782,0.44
161783,0.75
161784,0.23
161785,0.18
161786,0.3
161787,0.17
161788,0.07
161789,0.37
161790,0.27
161791,0.49
161792,0.58
161793,0.21
161794,0.75
161795,0.51
161796,0.17
161797,0.23
161798,0.34
161799,0.84
161800,0.78
161801,0.18
161802,0.13
161803,0.63
161804,0.01
161805,0.52
161806,0.52
161807,0.65
161808,0.3
161809,0.18
161810,0.42
161811,0.45
161812,0.13
161813,0.28
161814,0.66
161815,0.62
161816,0.76
161817,0.77
161818,0.35
161819,0.16
161820,0.06
161821,0.45
161822,0.06
161823,0.99
161824,0.22
161825,0.98
161826,0.64
161827,0.12
161828,0.76
161829,0.75
161830,0.25
161831,0.15
161832,0.6
161833,0.18
161834,0.17
161835,0.64
161836,0.6
161837,0.67
161838,0.58
161839,0.28
161840,0.11
161841,0.75
161842,0.12
161843,0.46
161844,0.62
161845,0.19
161846,0.32
161847,0.78
161848,0.44
161849,0.19
161850,0.15
161851,0.74
161852,0.81
161853,0.5
161854,0.43
161855,0.71
161856,0.84
161857,0.63
161858,0.43
161859,0.22
161860,0.39
161861,0.77
161862,0.35
161863,0.6
161864,0.86
161865,0.86
161866,0.11
161867,0.03
161868,0.94
161869,0.11
161870,0.66
161871,0.26
161872,0.09
161873,0.11
161874,0.12
161875,0.51
161876,0.44
161877,0.26
161878,0.06
161879,0.88
161880,0.48
161881,0.17
161882,0.88
161883,0.51
161884,0.51
161885,0.47
161886,0.06
161887,0.84
161888,0.62
161889,0.74
161890,0.41
161891,0.67
161892,0.67
161893,0.56
161894,0.73
161895,0.04
161896,0.38
161897,0.73
161898,0.9
161899,0.28
161900,0.59
161901,0.39
161902,0.48
161903,0.69
161904,0.27
161905,0.19
161906,0.15
161907,0.48
161908,0.07
161909,0.22
161910,0.13
161911,0.04
161912,0.86
161913,0.52
161914,0.81
161915,0.93
161916,0.63
161917,0.3
161918,0.21
161919,0.62
161920,0.62
161921,0.7
161922,0.65
161923,0.5
161924,0.25
161925,0.18
161926,0.5
161927,0.12
161928,0.92
161929,0.43
161930,0.04
161931,0.01
161932,0.08
161933,0.08
161934,0.1
161935,0.17
161936,0.53
161937,0.41
161938,0.38
161939,0.02
161940,0.37
161941,0.43
161942,0.59
161943,0.84
161944,0.81
161945,0.2
161946,0.56
161947,0.7
161948,0.14
161949,0.46
161950,0.07
161951,0.23
161952,0.4
161953,0.7
161954,0.84
161955,0.03
161956,0.06
161957,0.75
161958,0.54
161959,0.06
161960,0.68
161961,0.72
161962,0.25
161963,0.08
161964,0.68
161965,0.24
161966,0.74
161967,0.85
161968,0.58
161969,0.5
161970,0.61
161971,0.09
161972,0.24
161973,0.86
161974,0.79
161975,0.93
161976,0.42
161977,0.14
161978,0.09
161979,0.37
161980,0.39
161981,0.16
161982,0.42
161983,0.91
161984,0.77
161985,0.2
161986,0.39
161987,0.48
161988,0.12
161989,0.47
161990,0.71
161991,0.41
161992,0.66
161993,0.52
161994,0.33
161995,0.58
161996,0.18
161997,0.48
161998,0.92
161999,0.65
162000,0.05
162001,0.11
162002,0.41
162003,0.48
162004,0.16
162005,0.33
162006,0.2
162007,0.66
162008,0.77
162009,0.75
162010,0.18
162011,0.74
162012,0.93
162013,0.59
162014,0.34
162015,0.16
162016,0.15
162017,0.23
162018,0.06
162019,0.32
162020,0.28
162021,0.57
162022,0.64
162023,0.09
162024,0.8
162025,0.28
162026,0.17
162027,0.62
162028,0.23
162029,0.67
162030,0.16
162031,0.11
162032,0.18
162033,0.57
162034,0.7
162035,0.4
162036,0.55
162037,0.37
162038,0.94
162039,0.38
162040,0.73
162041,0.87
162042,0.85
162043,0.21
162044,0.13
162045,0.13
162046,0.12
162047,0.06
162048,0.4
162049,0.46
162050,0.05
162051,0.04
162052,0.49
162053,0.22
162054,0.81
162055,0.75
162056,0.51
162057,0.27
162058,0.25
162059,0.05
162060,0.42
162061,0.61
162062,0.62
162063,0.42
162064,0.56
162065,0.65
162066,0.17
162067,0.81
162068,0.2
162069,0.51
162070,0.4
162071,0.62
162072,0.58
162073,0.01
162074,0.11
162075,0.63
162076,0.13
162077,0.8
162078,0.11
162079,0.92
162080,0.45
162081,0.11
162082,0.05
162083,0.42
162084,0.89
162085,0.82
162086,0.43
162087,0.36
162088,0.07
162089,0.7
162090,0.54
162091,0.15
162092,0.59
162093,0.49
162094,0.42
162095,0.47
162096,0.1
162097,0.84
162098,0.71
162099,0.12
162100,0.48
162101,0.15
162102,0.89
162103,0.66
162104,0.37
162105,0.22
162106,0.77
162107,0.43
162108,0.49
162109,0.75
162110,0.06
162111,0.22
162112,0.9
162113,0.05
162114,0.59
162115,0.22
162116,0.03
162117,0.69
162118,0.11
162119,0.78
162120,0.7
162121,0.2
162122,0.57
162123,0.79
162124,0.64
162125,0.23
162126,0.47
162127,0.54
162128,0.9
162129,0.69
162130,0.33
162131,0.49
162132,0.03
162133,0.07
162134,0.69
162135,0.04
162136,0.88
162137,0.11
162138,0.69
162139,0.51
162140,0.8
162141,0.02
162142,0.61
162143,0.39
162144,0.03
162145,0.17
162146,0.21
162147,0.25
162148,0.68
162149,0.76
162150,0.64
162151,0.3
162152,0.86
162153,0.87
162154,0.81
162155,0.65
162156,0.72
162157,0.16
162158,0.03
162159,0.53
162160,0.19
162161,0.07
162162,0.08
162163,0.09
162164,0.68
162165,0.12
162166,0.55
162167,0.4
162168,0.92
162169,0.63
162170,0.1
162171,0.04
162172,0.43
162173,0.85
162174,0.8
162175,0.46
162176,0.24
162177,0.99
162178,0.3
162179,0.34
162180,0.73
162181,0.35
162182,0.53
162183,0.75
162184,0.04
162185,0.03
162186,0.08
162187,0.09
162188,0.37
162189,0.05
162190,0.45
162191,0.88
162192,0.65
162193,0.04
162194,0.35
162195,0.55
162196,0.78
162197,0.37
162198,0.71
162199,0.78
162200,0.16
162201,0.36
162202,0.04
162203,0.76
162204,0.58
162205,0.02
162206,0.84
162207,0.77
162208,0.58
162209,0.09
162210,0.43
162211,0.33
162212,0.63
162213,0.59
162214,0.71
162215,0.13
162216,0.49
162217,0.74
162218,0.43
162219,0.55
162220,0.37
162221,0.32
162222,0.74
162223,0.34
162224,0.23
162225,0.89
162226,0.64
162227,0.41
162228,0.06
162229,0.43
162230,0.72
162231,0.63
162232,0.54
162233,0.66
162234,0.64
162235,0.25
162236,0.89
162237,0.54
162238,0.56
162239,0.99
162240,0.05
162241,0.26
162242,0.75
162243,0.14
162244,0.44
162245,0.58
162246,0.98
162247,0.12
162248,0.72
162249,0.04
162250,0.45
162251,0.48
162252,0.23
162253,0.5
162254,0.21
162255,0.3
162256,0.46
162257,0.08
162258,0.3
162259,0.1
162260,0.28
162261,0.56
162262,0.62
162263,0.19
162264,0.13
162265,0.22
162266,0.56
162267,0.1
162268,0.66
162269,0.52
162270,0.76
162271,0.19
162272,0.63
162273,0.24
162274,0.75
162275,0.71
162276,0.84
162277,0.15
162278,0.52
162279,0.07
162280,0.18
162281,0.53
162282,0.46
162283,0.06
162284,0.77
162285,0.51
162286,0.88
162287,0.88
162288,0.9
162289,0.39
162290,0.1
162291,0.44
162292,0.66
162293,0.92
162294,0.31
162295,0.83
162296,0.55
162297,0.07
162298,0.65
162299,0.69
162300,0.24
162301,0.08
162302,0.45
162303,0.15
162304,0.17
162305,0.51
162306,0.73
162307,0.95
162308,0.42
162309,0.99
162310,0.17
162311,0.56
162312,0.82
162313,0.45
162314,0.59
162315,0.73
162316,0.32
162317,0.48
162318,0.69
162319,0.08
162320,0.4
162321,0.06
162322,0.06
162323,0.15
162324,0.26
162325,0.09
162326,0.11
162327,0.38
162328,0.53
162329,0.43
162330,0.54
162331,0.63
162332,0.71
162333,0.58
162334,0.87
162335,0.28
162336,0.15
162337,0.62
162338,0.95
162339,0.51
162340,0.6
162341,0.12
162342,0.18
162343,0.58
162344,0.6
162345,0.67
162346,0.99
162347,0.69
162348,0.05
162349,0.26
162350,0.1
162351,0.61
162352,0.42
162353,0.44
162354,0.99
162355,0.79
162356,0.04
162357,0.24
162358,0.74
162359,0.07
162360,0.2
162361,0.5
162362,0.21
162363,0.51
162364,0.19
162365,0.13
162366,0.13
162367,0.7
162368,0.48
162369,0.5
162370,0.05
162371,0.25
162372,0.78
162373,0.43
162374,0.77
162375,0.27
162376,0.08
162377,0.21
162378,0.46
162379,0.25
162380,0.59
162381,0.84
162382,0.71
162383,0.77
162384,0.4
162385,0.66
162386,0.2
162387,0.3
162388,0.47
162389,0.65
162390,0.81
162391,0.72
162392,0.92
162393,0.57
162394,0.16
162395,0.21
162396,0.38
162397,0.44
162398,0.38
162399,0.22
162400,0.42
162401,0.2
162402,0.2
162403,0.06
162404,0.47
162405,0.76
162406,0.11
162407,0.12
162408,0.21
162409,0.31
162410,0.53
162411,0.83
162412,0.89
162413,0.59
162414,0.03
162415,0.83
162416,0.63
162417,0.14
162418,0.73
162419,0.28
162420,0.59
162421,0.87
162422,0.3
162423,0.53
162424,0.79
162425,0.56
162426,0.23
162427,0.72
162428,0.35
162429,0.31
162430,0.59
162431,0.1
162432,0.4
162433,0.39
162434,0.5
162435,0.11
162436,0.12
162437,0.62
162438,0.9
162439,0.48
162440,0.34
162441,0.52
162442,0.18
162443,0.77
162444,0.5
162445,0.1
162446,0.59
162447,0.29
162448,0.78
162449,0.59
162450,0.42
162451,0.75
162452,0.08
162453,0.23
162454,0.14
162455,0.59
162456,0.92
162457,0.14
162458,0.49
162459,0.8
162460,0.17
162461,0.07
162462,0.23
162463,0.76
162464,0.36
162465,0.29
162466,0.52
162467,0.17
162468,0.59
162469,0.25
162470,0.14
162471,0.36
162472,0.79
162473,0.68
162474,0.8
162475,0.72
162476,0.52
162477,0.57
162478,0.49
162479,0.24
162480,0.23
162481,0.88
162482,0.6
162483,0.78
162484,0.64
162485,0.88
162486,0.16
162487,0.25
162488,0.94
162489,0.04
162490,0.89
162491,0.86
162492,0.17
162493,0.36
162494,0.07
162495,0.15
162496,0.63
162497,0.19
162498,0.34
162499,0.44
162500,0.96
162501,0.96
162502,0.72
162503,0.69
162504,0.35
162505,0.83
162506,0.77
162507,0.18
162508,0.25
162509,0.47
162510,0.53
162511,0.24
162512,0.45
162513,0.34
162514,0.11
162515,0.33
162516,0.63
162517,0.3
162518,0.86
162519,0.17
162520,0.71
162521,0.14
162522,0.32
162523,0.68
162524,0.8
162525,0.66
162526,0.25
162527,0.18
162528,0.58
162529,0.73
162530,0.85
162531,0.06
162532,0.52
162533,0.69
162534,0.11
162535,0.73
162536,0.14
162537,0.13
162538,0.4
162539,0.75
162540,0.05
162541,0.52
162542,0.13
162543,0.8
162544,0.44
162545,0.75
162546,0.97
162547,0.35
162548,0.96
162549,0.08
162550,0.22
162551,0.21
162552,0.22
162553,0.37
162554,0.09
162555,0.89
162556,0.36
162557,0.08
162558,0.17
162559,0.06
162560,0.26
162561,0.62
162562,0.39
162563,0.03
162564,0.77
162565,0.5
162566,0.41
162567,0.65
162568,0.45
162569,0.96
162570,0.64
162571,0.43
162572,0.53
162573,0.61
162574,0.56
162575,0.27
162576,0.04
162577,0.62
162578,0.08
162579,0.92
162580,0.03
162581,0.28
162582,0.24
162583,0.07
162584,0.37
162585,0.9
162586,0.87
162587,0.88
162588,0.41
162589,0.17
162590,0.1
162591,0.14
162592,0.64
162593,0.48
162594,0.53
162595,0.48
162596,0.51
162597,0.4
162598,0.54
162599,0.28
162600,0.03
162601,0.08
162602,0.16
162603,0.29
162604,0.56
162605,0.21
162606,0.47
162607,0.62
162608,0.72
162609,0.43
162610,0.25
162611,0.25
162612,0.28
162613,0.24
162614,0.73
162615,0.5
162616,0.26
162617,0.87
162618,0.44
162619,0.07
162620,0.64
162621,0.74
162622,0.6
162623,0.1
162624,0.58
162625,0.59
162626,0.1
162627,0.1
162628,0.41
162629,0.85
162630,0.14
162631,0.06
162632,0.39
162633,0.94
162634,0.27
162635,0.72
162636,0.54
162637,0.3
162638,0.79
162639,0.33
162640,0.98
162641,0.08
162642,0.81
162643,0.6
162644,0.51
162645,0.34
162646,0.47
162647,0.13
162648,0.32
162649,0.36
162650,0.63
162651,0.5
162652,0.83
162653,0.33
162654,0.69
162655,0.3
162656,0.9
162657,0.27
162658,0.07
162659,0.85
162660,0.39
162661,0.83
162662,0.79
162663,0.18
162664,0.73
162665,0.08
162666,0.58
162667,0.45
162668,0.06
162669,0.1
162670,0.11
162671,0.21
162672,0.63
162673,0.56
162674,0.15
162675,0.41
162676,0.27
162677,0.66
162678,0.04
162679,0.28
162680,0.13
162681,0.91
162682,0.6
162683,0.31
162684,0.13
162685,0.18
162686,0.1
162687,0.3
162688,0.29
162689,0.54
162690,0.74
162691,0.33
162692,0.29
162693,0.51
162694,0.81
162695,0.22
162696,0.11
162697,0.38
162698,0.1
162699,0.6
162700,0.81
162701,0.14
162702,0.07
162703,0.11
162704,0.26
162705,0.22
162706,0.48
162707,0.39
162708,0.29
162709,0.23
162710,0.39
162711,0.42
162712,0.32
162713,0.2
162714,0.04
162715,0.94
162716,0.69
162717,0.14
162718,0.49
162719,0.19
162720,0.14
162721,0.8
162722,0.48
162723,0.07
162724,0.7
162725,0.55
162726,0.79
162727,0.29
162728,0.48
162729,0.28
162730,0.16
162731,0.03
162732,0.93
162733,0.14
162734,0.49
162735,0.14
162736,0.95
162737,0.24
162738,0.58
162739,0.62
162740,0.28
162741,0.75
162742,0.25
